Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes
State,Alaska,02,65+,Dual Status,Medicare Only,Asthma,0.0276,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Asthma,0.0343,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Asthma,0.0279,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Asthma,0.0465,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Asthma,0.0721,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Asthma,0.0571,,,,
State,Alaska,02,65+,Sex,Female,Asthma,0.042,,,,
State,Alaska,02,<65,Sex,Female,Asthma,0.0943,,,,
State,Alaska,02,All,Sex,Female,Asthma,0.0483,,,,
State,Alaska,02,65+,Sex,Male,Asthma,0.0185,,,,
State,Alaska,02,<65,Sex,Male,Asthma,0.0328,,,,
State,Alaska,02,All,Sex,Male,Asthma,0.0206,,,,
State,Alaska,02,All,All,All,Atrial Fibrillation,0.0608,20286.3669,27779.0941,0.197,1492.1466
State,Alaska,02,65+,Dual Status,Medicare Only,Atrial Fibrillation,0.0669,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Atrial Fibrillation,0.0215,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Atrial Fibrillation,0.0645,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Atrial Fibrillation,0.0696,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Atrial Fibrillation,0.0179,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Atrial Fibrillation,0.0483,,,,
State,Alaska,02,65+,Sex,Female,Atrial Fibrillation,0.0585,,,,
State,Alaska,02,<65,Sex,Female,Atrial Fibrillation,0.0129,,,,
State,Alaska,02,All,Sex,Female,Atrial Fibrillation,0.053,,,,
State,Alaska,02,65+,Sex,Male,Atrial Fibrillation,0.0766,,,,
State,Alaska,02,<65,Sex,Male,Atrial Fibrillation,0.024,,,,
State,Alaska,02,All,Sex,Male,Atrial Fibrillation,0.0688,,,,
State,Alaska,02,All,All,All,Autism Spectrum Disorders,0.0026,4940.1122,6718.3992,,1381.8182
State,Alaska,02,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0003,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0105,,,,
State,Alaska,02,65+,Sex,Female,Autism Spectrum Disorders,,,,,
State,Alaska,02,<65,Sex,Female,Autism Spectrum Disorders,,,,,
State,Alaska,02,All,Sex,Female,Autism Spectrum Disorders,0.0016,,,,
State,Alaska,02,65+,Sex,Male,Autism Spectrum Disorders,,,,,
State,Alaska,02,<65,Sex,Male,Autism Spectrum Disorders,,,,,
State,Alaska,02,All,Sex,Male,Autism Spectrum Disorders,0.0036,,,,
State,Alaska,02,All,All,All,COPD,0.0823,21806.0478,31218.5925,0.1985,1752.3659
State,Alaska,02,65+,Dual Status,Medicare Only,COPD,0.0638,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,COPD,0.0582,,,,
State,Alaska,02,All,Dual Status,Medicare Only,COPD,0.0635,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,COPD,0.1741,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,COPD,0.1045,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,COPD,0.1455,,,,
State,Alaska,02,65+,Sex,Female,COPD,0.0832,,,,
State,Alaska,02,<65,Sex,Female,COPD,0.1107,,,,
State,Alaska,02,All,Sex,Female,COPD,0.0865,,,,
State,Alaska,02,65+,Sex,Male,COPD,0.0787,,,,
State,Alaska,02,<65,Sex,Male,COPD,0.0739,,,,
State,Alaska,02,All,Sex,Male,COPD,0.0779,,,,
State,Alaska,02,All,All,All,Cancer,0.0636,17692.6761,23181.6764,0.1732,944.949
State,Alaska,02,65+,Dual Status,Medicare Only,Cancer,0.0699,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Cancer,0.0265,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Cancer,0.0676,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Cancer,0.0683,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Cancer,0.0245,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Cancer,0.0503,,,,
State,Alaska,02,65+,Sex,Female,Cancer,0.0661,,,,
State,Alaska,02,<65,Sex,Female,Cancer,0.0343,,,,
State,Alaska,02,All,Sex,Female,Cancer,0.0623,,,,
State,Alaska,02,65+,Sex,Male,Cancer,0.0733,,,,
State,Alaska,02,<65,Sex,Male,Cancer,0.0175,,,,
State,Alaska,02,All,Sex,Male,Cancer,0.065,,,,
State,Alaska,02,All,All,All,Chronic Kidney Disease,0.1763,19898.509,27282.5159,0.1952,1370.3084
State,Alaska,02,65+,Dual Status,Medicare Only,Chronic Kidney Disease,0.1566,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Chronic Kidney Disease,0.1478,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Chronic Kidney Disease,0.1562,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Chronic Kidney Disease,0.2789,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Chronic Kidney Disease,0.194,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Chronic Kidney Disease,0.244,,,,
State,Alaska,02,65+,Sex,Female,Chronic Kidney Disease,0.1713,,,,
State,Alaska,02,<65,Sex,Female,Chronic Kidney Disease,0.1828,,,,
State,Alaska,02,All,Sex,Female,Chronic Kidney Disease,0.1727,,,,
State,Alaska,02,65+,Sex,Male,Chronic Kidney Disease,0.1803,,,,
State,Alaska,02,<65,Sex,Male,Chronic Kidney Disease,0.1778,,,,
State,Alaska,02,All,Sex,Male,Chronic Kidney Disease,0.18,,,,
State,Alaska,02,All,All,All,Depression,0.1173,17263.3505,23446.4298,0.1969,1536.4039
State,Alaska,02,65+,Dual Status,Medicare Only,Depression,0.0859,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Depression,0.1803,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Depression,0.0909,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Depression,0.1608,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Depression,0.2708,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Depression,0.2061,,,,
State,Alaska,02,65+,Sex,Female,Depression,0.1337,,,,
State,Alaska,02,<65,Sex,Female,Depression,0.3289,,,,
State,Alaska,02,All,Sex,Female,Depression,0.1574,,,,
State,Alaska,02,65+,Sex,Male,Depression,0.0598,,,,
State,Alaska,02,<65,Sex,Male,Depression,0.1727,,,,
State,Alaska,02,All,Sex,Male,Depression,0.0765,,,,
State,Alaska,02,All,All,All,Diabetes,0.2048,13185.4611,17673.4553,0.1791,970.4527
State,Alaska,02,65+,Dual Status,Medicare Only,Diabetes,0.1868,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Diabetes,0.1803,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Diabetes,0.1865,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Diabetes,0.3011,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Diabetes,0.2166,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Diabetes,0.2663,,,,
State,Alaska,02,65+,Sex,Female,Diabetes,0.1994,,,,
State,Alaska,02,<65,Sex,Female,Diabetes,0.2206,,,,
State,Alaska,02,All,Sex,Female,Diabetes,0.202,,,,
State,Alaska,02,65+,Sex,Male,Diabetes,0.2101,,,,
State,Alaska,02,<65,Sex,Male,Diabetes,0.1934,,,,
State,Alaska,02,All,Sex,Male,Diabetes,0.2076,,,,
State,Alaska,02,All,All,All,Drug/Substance Abuse,0.037,21495.9345,30410.6795,0.2218,2539.566
State,Alaska,02,65+,Dual Status,Medicare Only,Drug/Substance Abuse,0.0135,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Drug/Substance Abuse,0.0806,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Drug/Substance Abuse,0.017,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Drug/Substance Abuse,0.0544,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Drug/Substance Abuse,0.1754,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Drug/Substance Abuse,0.1042,,,,
State,Alaska,02,65+,Sex,Female,Drug/Substance Abuse,0.02,,,,
State,Alaska,02,<65,Sex,Female,Drug/Substance Abuse,0.1513,,,,
State,Alaska,02,All,Sex,Female,Drug/Substance Abuse,0.0359,,,,
State,Alaska,02,65+,Sex,Male,Drug/Substance Abuse,0.0197,,,,
State,Alaska,02,<65,Sex,Male,Drug/Substance Abuse,0.1432,,,,
State,Alaska,02,All,Sex,Male,Drug/Substance Abuse,0.038,,,,
State,Alaska,02,All,All,All,HIV/AIDS,0.0016,17181.3643,22280.0362,,1053.0303
State,Alaska,02,65+,Dual Status,Medicare Only,HIV/AIDS,0.0003,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,HIV/AIDS,0.0038,,,,
State,Alaska,02,All,Dual Status,Medicare Only,HIV/AIDS,0.0005,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,HIV/AIDS,0.0021,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,HIV/AIDS,0.0096,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,HIV/AIDS,0.0052,,,,
State,Alaska,02,65+,Sex,Female,HIV/AIDS,,,,,
State,Alaska,02,<65,Sex,Female,HIV/AIDS,,,,,
State,Alaska,02,All,Sex,Female,HIV/AIDS,0.0007,,,,
State,Alaska,02,65+,Sex,Male,HIV/AIDS,,,,,
State,Alaska,02,<65,Sex,Male,HIV/AIDS,,,,,
State,Alaska,02,All,Sex,Male,HIV/AIDS,0.0024,,,,
State,Alaska,02,All,All,All,Heart Failure,0.0964,24456.6034,34267.2082,0.2141,1740.913
State,Alaska,02,65+,Dual Status,Medicare Only,Heart Failure,0.0862,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Heart Failure,0.0608,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Heart Failure,0.0849,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Heart Failure,0.1743,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Heart Failure,0.0788,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Heart Failure,0.135,,,,
State,Alaska,02,65+,Sex,Female,Heart Failure,0.0933,,,,
State,Alaska,02,<65,Sex,Female,Heart Failure,0.0713,,,,
State,Alaska,02,All,Sex,Female,Heart Failure,0.0906,,,,
State,Alaska,02,65+,Sex,Male,Heart Failure,0.1069,,,,
State,Alaska,02,<65,Sex,Male,Heart Failure,0.0751,,,,
State,Alaska,02,All,Sex,Male,Heart Failure,0.1022,,,,
State,Alaska,02,All,All,All,Hepatitis (Chronic Viral B & C),0.0114,16395.7757,22497.9674,0.2265,1583.8509
State,Alaska,02,65+,Dual Status,Medicare Only,Hepatitis (Chronic Viral B & C),0.0052,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Hepatitis (Chronic Viral B & C),0.0175,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Hepatitis (Chronic Viral B & C),0.0058,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Hepatitis (Chronic Viral B & C),0.0254,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Hepatitis (Chronic Viral B & C),0.037,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Hepatitis (Chronic Viral B & C),0.0302,,,,
State,Alaska,02,65+,Sex,Female,Hepatitis (Chronic Viral B & C),0.006,,,,
State,Alaska,02,<65,Sex,Female,Hepatitis (Chronic Viral B & C),0.0289,,,,
State,Alaska,02,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0088,,,,
State,Alaska,02,65+,Sex,Male,Hepatitis (Chronic Viral B & C),0.0107,,,,
State,Alaska,02,<65,Sex,Male,Hepatitis (Chronic Viral B & C),0.033,,,,
State,Alaska,02,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.014,,,,
State,Alaska,02,All,All,All,Hyperlipidemia,0.2587,13526.3148,18386.8676,0.1664,972.4185
State,Alaska,02,65+,Dual Status,Medicare Only,Hyperlipidemia,0.2706,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Hyperlipidemia,0.16,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Hyperlipidemia,0.2648,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Hyperlipidemia,0.2841,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Hyperlipidemia,0.1729,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Hyperlipidemia,0.2384,,,,
State,Alaska,02,65+,Sex,Female,Hyperlipidemia,0.2711,,,,
State,Alaska,02,<65,Sex,Female,Hyperlipidemia,0.1768,,,,
State,Alaska,02,All,Sex,Female,Hyperlipidemia,0.2597,,,,
State,Alaska,02,65+,Sex,Male,Hyperlipidemia,0.2743,,,,
State,Alaska,02,<65,Sex,Male,Hyperlipidemia,0.1626,,,,
State,Alaska,02,All,Sex,Male,Hyperlipidemia,0.2577,,,,
State,Alaska,02,All,All,All,Hypertension,0.41,13221.1493,17939.538,0.1571,1000.4602
State,Alaska,02,65+,Dual Status,Medicare Only,Hypertension,0.4042,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Hypertension,0.2874,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Hypertension,0.398,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Hypertension,0.5409,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Hypertension,0.3209,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Hypertension,0.4504,,,,
State,Alaska,02,65+,Sex,Female,Hypertension,0.4384,,,,
State,Alaska,02,<65,Sex,Female,Hypertension,0.3208,,,,
State,Alaska,02,All,Sex,Female,Hypertension,0.4241,,,,
State,Alaska,02,65+,Sex,Male,Hypertension,0.412,,,,
State,Alaska,02,<65,Sex,Male,Hypertension,0.3025,,,,
State,Alaska,02,All,Sex,Male,Hypertension,0.3957,,,,
State,Alaska,02,All,All,All,Ischemic Heart Disease,0.1823,16486.0891,22516.4739,0.1847,1203.8043
State,Alaska,02,65+,Dual Status,Medicare Only,Ischemic Heart Disease,0.1832,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Ischemic Heart Disease,0.1047,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Ischemic Heart Disease,0.1791,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Ischemic Heart Disease,0.2513,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Ischemic Heart Disease,0.1097,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Ischemic Heart Disease,0.193,,,,
State,Alaska,02,65+,Sex,Female,Ischemic Heart Disease,0.1458,,,,
State,Alaska,02,<65,Sex,Female,Ischemic Heart Disease,0.0964,,,,
State,Alaska,02,All,Sex,Female,Ischemic Heart Disease,0.1398,,,,
State,Alaska,02,65+,Sex,Male,Ischemic Heart Disease,0.2442,,,,
State,Alaska,02,<65,Sex,Male,Ischemic Heart Disease,0.1181,,,,
State,Alaska,02,All,Sex,Male,Ischemic Heart Disease,0.2255,,,,
State,Alaska,02,All,All,All,Osteoporosis,0.0395,16843.7443,22910.7699,0.1649,1114.8225
State,Alaska,02,65+,Dual Status,Medicare Only,Osteoporosis,0.0398,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Osteoporosis,0.0201,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Osteoporosis,0.0388,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Osteoporosis,0.0586,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Osteoporosis,0.0184,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Osteoporosis,0.0421,,,,
State,Alaska,02,65+,Sex,Female,Osteoporosis,0.0757,,,,
State,Alaska,02,<65,Sex,Female,Osteoporosis,0.0307,,,,
State,Alaska,02,All,Sex,Female,Osteoporosis,0.0703,,,,
State,Alaska,02,65+,Sex,Male,Osteoporosis,0.0082,,,,
State,Alaska,02,<65,Sex,Male,Osteoporosis,0.0091,,,,
State,Alaska,02,All,Sex,Male,Osteoporosis,0.0083,,,,
State,Alaska,02,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0214,13971.5354,20224.0751,0.2078,2245.1684
State,Alaska,02,65+,Dual Status,Medicare Only,Schizophrenia and Other Psychotic Disorders,0.0036,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Schizophrenia and Other Psychotic Disorders,0.032,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Schizophrenia and Other Psychotic Disorders,0.0051,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Schizophrenia and Other Psychotic Disorders,0.0261,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Schizophrenia and Other Psychotic Disorders,0.1473,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Schizophrenia and Other Psychotic Disorders,0.076,,,,
State,Alaska,02,65+,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0089,,,,
State,Alaska,02,<65,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.095,,,,
State,Alaska,02,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0193,,,,
State,Alaska,02,65+,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0053,,,,
State,Alaska,02,<65,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.1272,,,,
State,Alaska,02,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0234,,,,
State,Alaska,02,All,All,All,Stroke,0.0242,26727.3284,36924.8241,0.1761,1863.4146
State,Alaska,02,65+,Dual Status,Medicare Only,Stroke,0.0221,,,,
State,Alaska,02,<65,Dual Status,Medicare Only,Stroke,0.0145,,,,
State,Alaska,02,All,Dual Status,Medicare Only,Stroke,0.0217,,,,
State,Alaska,02,65+,Dual Status,Medicare and Medicaid,Stroke,0.0423,,,,
State,Alaska,02,<65,Dual Status,Medicare and Medicaid,Stroke,0.0185,,,,
State,Alaska,02,All,Dual Status,Medicare and Medicaid,Stroke,0.0325,,,,
State,Alaska,02,65+,Sex,Female,Stroke,0.0258,,,,
State,Alaska,02,<65,Sex,Female,Stroke,0.0195,,,,
State,Alaska,02,All,Sex,Female,Stroke,0.025,,,,
State,Alaska,02,65+,Sex,Male,Stroke,0.0247,,,,
State,Alaska,02,<65,Sex,Male,Stroke,0.0155,,,,
State,Alaska,02,All,Sex,Male,Stroke,0.0233,,,,
State,Arizona,04,All,All,All,Alcohol Abuse,0.0189,24561.1065,27150.4733,0.2435,1920.4706
State,Arizona,04,65+,Dual Status,Medicare Only,Alcohol Abuse,0.0141,,,,
State,Arizona,04,<65,Dual Status,Medicare Only,Alcohol Abuse,0.0352,,,,
State,Arizona,04,All,Dual Status,Medicare Only,Alcohol Abuse,0.0151,,,,
State,Arizona,04,65+,Dual Status,Medicare and Medicaid,Alcohol Abuse,0.0373,,,,
State,Arizona,04,<65,Dual Status,Medicare and Medicaid,Alcohol Abuse,0.0723,,,,
State,Arizona,04,All,Dual Status,Medicare and Medicaid,Alcohol Abuse,0.0518,,,,
State,Arizona,04,65+,Sex,Female,Alcohol Abuse,0.0094,,,,
State,Arizona,04,<65,Sex,Female,Alcohol Abuse,0.0369,,,,
State,Arizona,04,All,Sex,Female,Alcohol Abuse,0.0114,,,,
State,Arizona,04,65+,Sex,Male,Alcohol Abuse,0.0229,,,,
State,Arizona,04,<65,Sex,Male,Alcohol Abuse,0.0679,,,,
State,Arizona,04,All,Sex,Male,Alcohol Abuse,0.0274,,,,
State,Arizona,04,All,All,All,Alzheimer's Disease/Dementia,0.0794,22943.3448,24497.6976,0.2018,1436.1567
State,Arizona,04,65+,Dual Status,Medicare Only,Alzheimer's Disease/Dementia,0.077,,,,
State,Arizona,04,<65,Dual Status,Medicare Only,Alzheimer's Disease/Dementia,0.0288,,,,
State,Arizona,04,All,Dual Status,Medicare Only,Alzheimer's Disease/Dementia,0.0747,,,,
State,Arizona,04,65+,Dual Status,Medicare and Medicaid,Alzheimer's Disease/Dementia,0.1747,,,,
State,Arizona,04,<65,Dual Status,Medicare and Medicaid,Alzheimer's Disease/Dementia,0.0422,,,,
State,Arizona,04,All,Dual Status,Medicare and Medicaid,Alzheimer's Disease/Dementia,0.1199,,,,
State,Arizona,04,65+,Sex,Female,Alzheimer's Disease/Dementia,0.0902,,,,
State,Arizona,04,<65,Sex,Female,Alzheimer's Disease/Dementia,0.0359,,,,
State,Arizona,04,All,Sex,Female,Alzheimer's Disease/Dementia,0.0863,,,,
State,Arizona,04,65+,Sex,Male,Alzheimer's Disease/Dementia,0.0758,,,,
State,Arizona,04,<65,Sex,Male,Alzheimer's Disease/Dementia,0.0352,,,,
State,Arizona,04,All,Sex,Male,Alzheimer's Disease/Dementia,0.0717,,,,
State,Arizona,04,All,All,All,Arthritis,0.3369,14580.6261,15341.498,0.1597,863.9509
State,Arizona,04,65+,Dual Status,Medicare Only,Arthritis,0.3467,,,,
State,Arizona,04,<65,Dual Status,Medicare Only,Arthritis,0.2957,,,,
State,Arizona,04,All,Dual Status,Medicare Only,Arthritis,0.3443,,,,
State,Arizona,04,65+,Dual Status,Medicare and Medicaid,Arthritis,0.2999,,,,
State,Arizona,04,<65,Dual Status,Medicare and Medicaid,Arthritis,0.235,,,,
State,Arizona,04,All,Dual Status,Medicare and Medicaid,Arthritis,0.2731,,,,
State,Arizona,04,65+,Sex,Female,Arthritis,0.3861,,,,
State,Arizona,04,<65,Sex,Female,Arthritis,0.3464,,,,
State,Arizona,04,All,Sex,Female,Arthritis,0.3832,,,,
State,Arizona,04,65+,Sex,Male,Arthritis,0.294,,,,
State,Arizona,04,<65,Sex,Male,Arthritis,0.1984,,,,
State,Arizona,04,All,Sex,Male,Arthritis,0.2844,,,,
State,Arizona,04,All,All,All,Asthma,0.0538,18407.281,19516.3639,0.1809,1239.8557
State,Arizona,04,65+,Dual Status,Medicare Only,Asthma,0.0524,,,,
State,Arizona,04,<65,Dual Status,Medicare Only,Asthma,0.0609,,,,
State,Arizona,04,All,Dual Status,Medicare Only,Asthma,0.0528,,,,
State,Arizona,04,65+,Dual Status,Medicare and Medicaid,Asthma,0.0515,,,,
State,Arizona,04,<65,Dual Status,Medicare and Medicaid,Asthma,0.0788,,,,
State,Arizona,04,All,Dual Status,Medicare and Medicaid,Asthma,0.0627,,,,
State,Arizona,04,65+,Sex,Female,Asthma,0.0665,,,,
State,Arizona,04,<65,Sex,Female,Asthma,0.1023,,,,
State,Arizona,04,All,Sex,Female,Asthma,0.0691,,,,
State,Arizona,04,65+,Sex,Male,Asthma,0.0358,,,,
State,Arizona,04,<65,Sex,Male,Asthma,0.0434,,,,
State,Arizona,04,All,Sex,Male,Asthma,0.0365,,,,
State,Arizona,04,All,All,All,Atrial Fibrillation,0.0808,22922.9964,24615.3138,0.2069,1369.5114
State,Arizona,04,65+,Dual Status,Medicare Only,Atrial Fibrillation,0.0878,,,,
State,Arizona,04,<65,Dual Status,Medicare Only,Atrial Fibrillation,0.0234,,,,
State,Arizona,04,All,Dual Status,Medicare Only,Atrial Fibrillation,0.0848,,,,
State,Arizona,04,65+,Dual Status,Medicare and Medicaid,Atrial Fibrillation,0.0673,,,,
State,Arizona,04,<65,Dual Status,Medicare and Medicaid,Atrial Fibrillation,0.0184,,,,
State,Arizona,04,All,Dual Status,Medicare and Medicaid,Atrial Fibrillation,0.0471,,,,
State,Arizona,04,65+,Sex,Female,Atrial Fibrillation,0.0732,,,,
State,Arizona,04,<65,Sex,Female,Atrial Fibrillation,0.0152,,,,
State,Arizona,04,All,Sex,Female,Atrial Fibrillation,0.069,,,,
State,Arizona,04,65+,Sex,Male,Atrial Fibrillation,0.1019,,,,
State,Arizona,04,<65,Sex,Male,Atrial Fibrillation,0.0256,,,,
State,Arizona,04,All,Sex,Male,Atrial Fibrillation,0.0943,,,,
State,Arizona,04,All,All,All,Autism Spectrum Disorders,0.001,7413.68,7974.9811,0.1944,1095.0966
State,Arizona,04,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0001,,,,
State,Arizona,04,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0019,,,,
State,Arizona,04,All,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0002,,,,
State,Arizona,04,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0005,,,,
State,Arizona,04,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0194,,,,
State,Arizona,04,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0083,,,,
State,Arizona,04,65+,Sex,Female,Autism Spectrum Disorders,0.0001,,,,
State,Arizona,04,<65,Sex,Female,Autism Spectrum Disorders,0.0068,,,,
State,Arizona,04,All,Sex,Female,Autism Spectrum Disorders,0.0005,,,,
State,Arizona,04,65+,Sex,Male,Autism Spectrum Disorders,0.0001,,,,
State,Arizona,04,<65,Sex,Male,Autism Spectrum Disorders,0.0139,,,,
State,Arizona,04,All,Sex,Male,Autism Spectrum Disorders,0.0015,,,,
State,Arizona,04,All,All,All,COPD,0.0946,23552.3566,25271.8361,0.2116,1504.2771
State,Arizona,04,65+,Dual Status,Medicare Only,COPD,0.0937,,,,
State,Arizona,04,<65,Dual Status,Medicare Only,COPD,0.0737,,,,
State,Arizona,04,All,Dual Status,Medicare Only,COPD,0.0927,,,,
State,Arizona,04,65+,Dual Status,Medicare and Medicaid,COPD,0.1261,,,,
State,Arizona,04,<65,Dual Status,Medicare and Medicaid,COPD,0.0886,,,,
State,Arizona,04,All,Dual Status,Medicare and Medicaid,COPD,0.1106,,,,
State,Arizona,04,65+,Sex,Female,COPD,0.0949,,,,
State,Arizona,04,<65,Sex,Female,COPD,0.0928,,,,
